"date","year","home_team","away_team","team","scorer","minute","own_goal","penalty","goal_owner","home_goals","away_goals"
"2011-06-22","2011",Honduras,Mexico,Mexico,Aldo de Nigris,93.0,False,False,away_team,0,2
"2011-06-22","2011",Honduras,Mexico,Mexico,Javier Hernández,99.0,False,False,away_team,0,2
"2011-06-22","2011",United States,Panama,United States,Clint Dempsey,76.0,False,False,home_team,1,0
"2011-06-25","2011",United States,Mexico,Mexico,Pablo Barrera,29.0,False,False,away_team,2,4
"2011-06-25","2011",United States,Mexico,Mexico,Andrés Guardado,36.0,False,False,away_team,2,4
"2011-06-25","2011",United States,Mexico,Mexico,Pablo Barrera,50.0,False,False,away_team,2,4
"2011-06-25","2011",United States,Mexico,Mexico,Giovani dos Santos,76.0,False,False,away_team,2,4
"2011-06-25","2011",United States,Mexico,United States,Michael Bradley,8.0,False,False,home_team,2,4
"2011-06-25","2011",United States,Mexico,United States,Landon Donovan,23.0,False,False,home_team,2,4
"2011-06-29","2011",Afghanistan,Palestine,Palestine,Murad Alyan,22.0,False,False,away_team,0,2
"2011-06-29","2011",Afghanistan,Palestine,Palestine,Ismail Al-Amour,88.0,False,False,away_team,0,2
"2011-06-29","2011",Bangladesh,Pakistan,Bangladesh,Jahid Hasan Ameli,1.0,False,False,home_team,3,0
"2011-06-29","2011",Bangladesh,Pakistan,Bangladesh,Mohamed Zahid Hossain,22.0,False,False,home_team,3,0
"2011-06-29","2011",Bangladesh,Pakistan,Bangladesh,Rezaul Karim,56.0,False,False,home_team,3,0
"2011-06-29","2011",Cambodia,Laos,Cambodia,Khoun Laboravy,52.0,False,False,home_team,4,2
"2011-06-29","2011",Cambodia,Laos,Cambodia,Sam El Nasa,58.0,False,False,home_team,4,2
"2011-06-29","2011",Cambodia,Laos,Cambodia,Kouch Sokumpheak,68.0,False,False,home_team,4,2
"2011-06-29","2011",Cambodia,Laos,Cambodia,Sam El Nasa,89.0,False,False,home_team,4,2
"2011-06-29","2011",Cambodia,Laos,Laos,Manolom Phomsouvanh,10.0,False,False,away_team,4,2
"2011-06-29","2011",Cambodia,Laos,Laos,Manolom Phomsouvanh,61.0,False,False,away_team,4,2
"2011-06-29","2011",Malaysia,Taiwan,Malaysia,Mohd Safiq Rahim,28.0,False,False,home_team,2,1
"2011-06-29","2011",Malaysia,Taiwan,Malaysia,Aidil Zafuan,54.0,False,False,home_team,2,1
"2011-06-29","2011",Malaysia,Taiwan,Taiwan,Chen Po-liang,76.0,False,False,away_team,2,1
"2011-06-29","2011",Mongolia,Myanmar,Mongolia,Khürelbaataryn Tsend-Ayuush,48.0,False,False,home_team,1,0
"2011-06-29","2011",Nepal,Timor-Leste,Nepal,Anil Gurung,15.0,False,True,home_team,2,1
"2011-06-29","2011",Nepal,Timor-Leste,Nepal,Ju Manu Rai,70.0,False,False,home_team,2,1
"2011-06-29","2011",Nepal,Timor-Leste,Timor-Leste,José João Pereira,47.0,False,False,away_team,2,1
"2011-06-29","2011",Sri Lanka,Philippines,Philippines,Nate Burkey,50.0,False,False,away_team,1,1
"2011-06-29","2011",Sri Lanka,Philippines,Sri Lanka,Chathura Gunaratne,43.0,False,False,home_team,1,1
"2011-06-29","2011",Vietnam,Macau,Vietnam,Lê Công Vinh,20.0,False,False,home_team,6,0
"2011-06-29","2011",Vietnam,Macau,Vietnam,Lê Công Vinh,36.0,False,False,home_team,6,0
"2011-06-29","2011",Vietnam,Macau,Vietnam,Lê Công Vinh,42.0,False,True,home_team,6,0
"2011-06-29","2011",Vietnam,Macau,Vietnam,Phạm Thành Lương,62.0,False,False,home_team,6,0
"2011-06-29","2011",Vietnam,Macau,Vietnam,Nguyễn Ngọc Thanh,67.0,False,False,home_team,6,0
"2011-06-29","2011",Vietnam,Macau,Vietnam,Nguyễn Văn Quyết,89.0,False,False,home_team,6,0
"2011-07-01","2011",Argentina,Bolivia,Argentina,Sergio Agüero,75.0,False,False,home_team,1,1
"2011-07-01","2011",Argentina,Bolivia,Bolivia,Edivaldo Hermoza,47.0,False,False,away_team,1,1
"2011-07-02","2011",Colombia,Costa Rica,Colombia,Adrián Ramos,44.0,False,False,home_team,1,0
"2011-07-02","2011",Nepal,Timor-Leste,Nepal,Anil Gurung,4.0,False,True,home_team,5,0
"2011-07-02","2011",Nepal,Timor-Leste,Nepal,Bhola Silwal,56.0,False,False,home_team,5,0
"2011-07-02","2011",Nepal,Timor-Leste,Nepal,Ju Manu Rai,59.0,False,False,home_team,5,0
"2011-07-02","2011",Nepal,Timor-Leste,Nepal,Jagajeet Shrestha,89.0,False,False,home_team,5,0
"2011-07-02","2011",Nepal,Timor-Leste,Nepal,Sujal Shrestha,90.0,False,False,home_team,5,0
"2011-07-02","2011",Turks and Caicos Islands,Bahamas,Bahamas,Nesley Jean,32.0,False,False,away_team,0,4
"2011-07-02","2011",Turks and Caicos Islands,Bahamas,Bahamas,Cameron Hepple,36.0,False,True,away_team,0,4
"2011-07-02","2011",Turks and Caicos Islands,Bahamas,Bahamas,Nesley Jean,61.0,False,False,away_team,0,4
"2011-07-02","2011",Turks and Caicos Islands,Bahamas,Bahamas,Jackner Louis,90.0,False,False,away_team,0,4
"2011-07-03","2011",Laos,Cambodia,Cambodia,Chhin Chhoeun,45.0,False,False,away_team,6,2
"2011-07-03","2011",Laos,Cambodia,Cambodia,Kouch Sokumpheak,75.0,False,False,away_team,6,2
"2011-07-03","2011",Laos,Cambodia,Laos,Lamnao Singto,19.0,False,False,home_team,6,2
"2011-07-03","2011",Laos,Cambodia,Laos,Khampheng Sayavutthi,34.0,False,False,home_team,6,2
"2011-07-03","2011",Laos,Cambodia,Laos,Souliya Syphasay,46.0,False,False,home_team,6,2
"2011-07-03","2011",Laos,Cambodia,Laos,Lamnao Singto,55.0,False,False,home_team,6,2
"2011-07-03","2011",Laos,Cambodia,Laos,Visay Phaphouvanin,94.0,False,False,home_team,6,2
"2011-07-03","2011",Laos,Cambodia,Laos,Kanlaya Sysomvang,112.0,False,True,home_team,6,2
"2011-07-03","2011",Macau,Vietnam,Macau,Leong Ka Hang,59.0,False,False,home_team,1,7
"2011-07-03","2011",Macau,Vietnam,Vietnam,Huỳnh Quang Thanh,2.0,False,False,away_team,1,7
"2011-07-03","2011",Macau,Vietnam,Vietnam,Nguyễn Quang Hải,23.0,False,False,away_team,1,7
"2011-07-03","2011",Macau,Vietnam,Vietnam,Lê Công Vinh,29.0,False,False,away_team,1,7
"2011-07-03","2011",Macau,Vietnam,Vietnam,Lê Công Vinh,42.0,False,False,away_team,1,7
"2011-07-03","2011",Macau,Vietnam,Vietnam,Lê Công Vinh,74.0,False,False,away_team,1,7
"2011-07-03","2011",Macau,Vietnam,Vietnam,Lê Công Vinh,82.0,False,False,away_team,1,7
"2011-07-03","2011",Macau,Vietnam,Vietnam,Huỳnh Quang Thanh,86.0,False,False,away_team,1,7
"2011-07-03","2011",Myanmar,Mongolia,Myanmar,Pai Soe,62.0,False,False,home_team,2,0
"2011-07-03","2011",Myanmar,Mongolia,Myanmar,Mai Aih Naing,88.0,False,False,home_team,2,0
"2011-07-03","2011",Palestine,Afghanistan,Afghanistan,Balal Arezou,63.0,False,False,away_team,1,1
"2011-07-03","2011",Palestine,Afghanistan,Palestine,Houssam Wadi,12.0,False,False,home_team,1,1
"2011-07-03","2011",Philippines,Sri Lanka,Philippines,Emelio Caligdong,20.0,False,False,home_team,4,0
"2011-07-03","2011",Philippines,Sri Lanka,Philippines,Phil Younghusband,43.0,False,False,home_team,4,0
"2011-07-03","2011",Philippines,Sri Lanka,Philippines,Ángel Guirado,50.0,False,False,home_team,4,0
"2011-07-03","2011",Philippines,Sri Lanka,Philippines,Phil Younghusband,57.0,False,True,home_team,4,0
"2011-07-03","2011",Taiwan,Malaysia,Malaysia,Mohd Aidil Zafuan Abdul Radzak,8.0,False,False,away_team,3,2
"2011-07-03","2011",Taiwan,Malaysia,Malaysia,Mohd Safiq Rahim,40.0,False,False,away_team,3,2
"2011-07-03","2011",Taiwan,Malaysia,Taiwan,Chang Han,31.0,False,False,home_team,3,2
"2011-07-03","2011",Taiwan,Malaysia,Taiwan,Chen Po-liang,44.0,False,True,home_team,3,2
"2011-07-03","2011",Taiwan,Malaysia,Taiwan,Xavier Chen,75.0,False,True,home_team,3,2
"2011-07-03","2011",United States Virgin Islands,British Virgin Islands,United States Virgin Islands,Alderman Lesmond,7.0,False,False,home_team,2,0
"2011-07-03","2011",United States Virgin Islands,British Virgin Islands,United States Virgin Islands,Reid Klopp,57.0,False,False,home_team,2,0
"2011-07-04","2011",Chile,Mexico,Chile,Esteban Paredes,66.0,False,False,home_team,2,1
"2011-07-04","2011",Chile,Mexico,Chile,Arturo Vidal,72.0,False,False,home_team,2,1
"2011-07-04","2011",Chile,Mexico,Mexico,Néstor Araujo,40.0,False,False,away_team,2,1
"2011-07-04","2011",Uruguay,Peru,Peru,Paolo Guerrero,23.0,False,False,away_team,1,1
"2011-07-04","2011",Uruguay,Peru,Uruguay,Luis Suárez,45.0,False,False,home_team,1,1
"2011-07-07","2011",Bolivia,Costa Rica,Costa Rica,Josué Martínez,59.0,False,False,away_team,0,2
"2011-07-07","2011",Bolivia,Costa Rica,Costa Rica,Joel Campbell,78.0,False,False,away_team,0,2
"2011-07-08","2011",Aruba,Saint Lucia,Aruba,Erik Santos de Gouveia,13.0,False,False,home_team,4,2
"2011-07-08","2011",Aruba,Saint Lucia,Aruba,Maurice Escalona,48.0,False,False,home_team,4,2
"2011-07-08","2011",Aruba,Saint Lucia,Aruba,Frederick Gomez,76.0,False,False,home_team,4,2
"2011-07-08","2011",Aruba,Saint Lucia,Aruba,David Abdul,85.0,False,False,home_team,4,2
"2011-07-08","2011",Aruba,Saint Lucia,Saint Lucia,Kevin Edward,20.0,False,False,away_team,4,2
"2011-07-08","2011",Aruba,Saint Lucia,Saint Lucia,Cliff Magnam Valcin,46.0,False,False,away_team,4,2
"2011-07-08","2011",Dominican Republic,Anguilla,Dominican Republic,Domingo Peralta,7.0,False,False,home_team,2,0
"2011-07-08","2011",Dominican Republic,Anguilla,Dominican Republic,Jonathan Faña,42.0,False,False,home_team,2,0
"2011-07-08","2011",Peru,Mexico,Peru,Paolo Guerrero,82.0,False,False,home_team,1,0
"2011-07-08","2011",Uruguay,Chile,Chile,Alexis Sánchez,64.0,False,False,away_team,1,1
"2011-07-08","2011",Uruguay,Chile,Uruguay,Álvaro Pereira,53.0,False,False,home_team,1,1
"2011-07-09","2011",Bahamas,Turks and Caicos Islands,Bahamas,Lesly St. Fleur,4.0,True,False,home_team,6,0
"2011-07-09","2011",Bahamas,Turks and Caicos Islands,Bahamas,Lesly St. Fleur,17.0,False,False,home_team,6,0
"2011-07-09","2011",Bahamas,Turks and Caicos Islands,Bahamas,Lesly St. Fleur,64.0,False,False,home_team,6,0
"2011-07-09","2011",Bahamas,Turks and Caicos Islands,Bahamas,Lesly St. Fleur,73.0,False,False,home_team,6,0
"2011-07-09","2011",Bahamas,Turks and Caicos Islands,Bahamas,Lesly St. Fleur,84.0,False,False,home_team,6,0
"2011-07-09","2011",Bahamas,Turks and Caicos Islands,Bahamas,Lesly St. Fleur,90.0,False,False,home_team,6,0
"2011-07-09","2011",Brazil,Paraguay,Brazil,Jádson,38.0,False,False,home_team,2,2
"2011-07-09","2011",Brazil,Paraguay,Brazil,Fred,89.0,False,False,home_team,2,2
"2011-07-09","2011",Brazil,Paraguay,Paraguay,Roque Santa Cruz,54.0,False,False,away_team,2,2
"2011-07-09","2011",Brazil,Paraguay,Paraguay,Nelson Valdez,66.0,False,False,away_team,2,2
"2011-07-09","2011",Venezuela,Ecuador,Venezuela,César Eduardo González,61.0,False,False,home_team,1,0
"2011-07-10","2011",British Virgin Islands,United States Virgin Islands,British Virgin Islands,Trevor Peters,38.0,False,False,home_team,1,2
"2011-07-10","2011",British Virgin Islands,United States Virgin Islands,United States Virgin Islands,Dwayne Thomas,2.0,False,False,away_team,1,2
"2011-07-10","2011",British Virgin Islands,United States Virgin Islands,United States Virgin Islands,Reid Klopp,90.0,False,False,away_team,1,2
"2011-07-10","2011",Colombia,Bolivia,Colombia,Radamel Falcao,14.0,False,False,home_team,2,0
"2011-07-10","2011",Colombia,Bolivia,Colombia,Radamel Falcao,28.0,False,True,home_team,2,0
"2011-07-10","2011",Dominican Republic,Anguilla,Dominican Republic,Inoel Navarro,18.0,False,False,home_team,4,0
"2011-07-10","2011",Dominican Republic,Anguilla,Dominican Republic,Jhoan Sánchez,27.0,False,False,home_team,4,0
"2011-07-10","2011",Dominican Republic,Anguilla,Dominican Republic,Inoel Navarro,42.0,False,False,home_team,4,0
"2011-07-10","2011",Dominican Republic,Anguilla,Dominican Republic,Jonathan Faña,58.0,False,False,home_team,4,0
"2011-07-11","2011",Argentina,Costa Rica,Argentina,Sergio Agüero,45.0,False,False,home_team,3,0
"2011-07-11","2011",Argentina,Costa Rica,Argentina,Sergio Agüero,52.0,False,False,home_team,3,0
"2011-07-11","2011",Argentina,Costa Rica,Argentina,Ángel Di María,63.0,False,False,home_team,3,0
"2011-07-12","2011",Chile,Peru,Chile,André Carrillo,90.0,True,False,home_team,1,0
"2011-07-12","2011",Saint Lucia,Aruba,Aruba,Frederick Gomez,44.0,False,False,away_team,4,2
"2011-07-12","2011",Saint Lucia,Aruba,Aruba,Rensy Barradas,76.0,False,False,away_team,4,2
"2011-07-12","2011",Saint Lucia,Aruba,Saint Lucia,Jamil Joseph,14.0,False,False,home_team,4,2
"2011-07-12","2011",Saint Lucia,Aruba,Saint Lucia,Jamil Joseph,29.0,False,False,home_team,4,2
"2011-07-12","2011",Saint Lucia,Aruba,Saint Lucia,Jamil Joseph,71.0,False,False,home_team,4,2
"2011-07-12","2011",Saint Lucia,Aruba,Saint Lucia,Kurt Frederick,74.0,False,False,home_team,4,2
"2011-07-12","2011",Uruguay,Mexico,Uruguay,Álvaro Pereira,14.0,False,False,home_team,1,0
"2011-07-13","2011",Brazil,Ecuador,Brazil,Alexandre Pato,28.0,False,False,home_team,4,2
"2011-07-13","2011",Brazil,Ecuador,Brazil,Neymar,48.0,False,False,home_team,4,2
"2011-07-13","2011",Brazil,Ecuador,Brazil,Alexandre Pato,61.0,False,False,home_team,4,2
"2011-07-13","2011",Brazil,Ecuador,Brazil,Neymar,71.0,False,False,home_team,4,2
"2011-07-13","2011",Brazil,Ecuador,Ecuador,Felipe Caicedo,36.0,False,False,away_team,4,2
"2011-07-13","2011",Brazil,Ecuador,Ecuador,Felipe Caicedo,58.0,False,False,away_team,4,2
"2011-07-13","2011",Paraguay,Venezuela,Paraguay,Antolín Alcaraz,32.0,False,False,home_team,3,3
"2011-07-13","2011",Paraguay,Venezuela,Paraguay,Lucas Barrios,62.0,False,False,home_team,3,3
"2011-07-13","2011",Paraguay,Venezuela,Paraguay,Cristian Riveros,85.0,False,False,home_team,3,3
"2011-07-13","2011",Paraguay,Venezuela,Venezuela,Salomón Rondón,4.0,False,False,away_team,3,3
"2011-07-13","2011",Paraguay,Venezuela,Venezuela,Miku,89.0,False,False,away_team,3,3
"2011-07-13","2011",Paraguay,Venezuela,Venezuela,Grenddy Perozo,90.0,False,False,away_team,3,3
"2011-07-16","2011",Argentina,Uruguay,Argentina,Gonzalo Higuaín,17.0,False,False,home_team,1,1
"2011-07-16","2011",Argentina,Uruguay,Uruguay,Diego Pérez,5.0,False,False,away_team,1,1
"2011-07-16","2011",Colombia,Peru,Peru,Carlos Lobatón,101.0,False,False,away_team,0,2
"2011-07-16","2011",Colombia,Peru,Peru,Juan Manuel Vargas,111.0,False,False,away_team,0,2
"2011-07-17","2011",Belize,Montserrat,Belize,Daniel Jimenez,23.0,False,False,home_team,3,1
"2011-07-17","2011",Belize,Montserrat,Belize,Deon McCaulay,59.0,False,False,home_team,3,1
"2011-07-17","2011",Belize,Montserrat,Belize,Luis Mendez,61.0,False,False,home_team,3,1
"2011-07-17","2011",Belize,Montserrat,Montserrat,Jaylee Hodgson,58.0,False,False,away_team,3,1
"2011-07-17","2011",Chile,Venezuela,Chile,Humberto Suazo,69.0,False,False,home_team,1,2
"2011-07-17","2011",Chile,Venezuela,Venezuela,Oswaldo Vizcarrondo,34.0,False,False,away_team,1,2
"2011-07-17","2011",Chile,Venezuela,Venezuela,Gabriel Cichero,80.0,False,False,away_team,1,2
"2011-07-19","2011",Peru,Uruguay,Uruguay,Luis Suárez,52.0,False,False,away_team,0,2
"2011-07-19","2011",Peru,Uruguay,Uruguay,Luis Suárez,57.0,False,False,away_team,0,2
"2011-07-23","2011",China PR,Laos,China PR,Yang Xu,45.0,False,False,home_team,7,2
"2011-07-23","2011",China PR,Laos,China PR,Chen Tao,52.0,False,False,home_team,7,2
"2011-07-23","2011",China PR,Laos,China PR,Yang Xu,54.0,False,False,home_team,7,2
"2011-07-23","2011",China PR,Laos,China PR,Yang Xu,73.0,False,False,home_team,7,2
"2011-07-23","2011",China PR,Laos,China PR,Hao Junmin,81.0,False,False,home_team,7,2
"2011-07-23","2011",China PR,Laos,China PR,Chen Tao,88.0,False,False,home_team,7,2
"2011-07-23","2011",China PR,Laos,China PR,Hao Junmin,90.0,False,True,home_team,7,2
"2011-07-23","2011",China PR,Laos,Laos,Soukaphone Vongchiengkham,5.0,False,False,away_team,7,2
"2011-07-23","2011",China PR,Laos,Laos,Visay Phaphouvanin,31.0,False,False,away_team,7,2
"2011-07-23","2011",Iran,Maldives,Iran,Karim Ansarifard,4.0,False,False,home_team,4,0
"2011-07-23","2011",Iran,Maldives,Iran,Karim Ansarifard,62.0,False,False,home_team,4,0
"2011-07-23","2011",Iran,Maldives,Iran,Ali Karimi,67.0,False,False,home_team,4,0
"2011-07-23","2011",Iran,Maldives,Iran,Saeid Daghighi,86.0,False,False,home_team,4,0
"2011-07-23","2011",Iraq,Yemen,Iraq,Hawar Mulla Mohammed,10.0,False,False,home_team,2,0
"2011-07-23","2011",Iraq,Yemen,Iraq,Alaa Abdul-Zahra,64.0,False,False,home_team,2,0
"2011-07-23","2011",Jordan,Nepal,Jordan,Hassan Abdel-Fattah,7.0,False,False,home_team,9,0
"2011-07-23","2011",Jordan,Nepal,Jordan,Amer Deeb,20.0,False,False,home_team,9,0
"2011-07-23","2011",Jordan,Nepal,Jordan,Ahmad Hayel,31.0,False,False,home_team,9,0
"2011-07-23","2011",Jordan,Nepal,Jordan,Abdallah Deeb,45.0,False,False,home_team,9,0
"2011-07-23","2011",Jordan,Nepal,Jordan,Amer Deeb,57.0,False,False,home_team,9,0
"2011-07-23","2011",Jordan,Nepal,Jordan,Ahmad Hayel,62.0,False,False,home_team,9,0
"2011-07-23","2011",Jordan,Nepal,Jordan,Hassan Abdel-Fattah,72.0,False,False,home_team,9,0
"2011-07-23","2011",Jordan,Nepal,Jordan,Hassan Abdel-Fattah,83.0,False,False,home_team,9,0
"2011-07-23","2011",Jordan,Nepal,Jordan,Hassan Abdel-Fattah,90.0,False,False,home_team,9,0
"2011-07-23","2011",Kuwait,Philippines,Kuwait,Yousef Nasser,17.0,False,False,home_team,3,0
"2011-07-23","2011",Kuwait,Philippines,Kuwait,Musaed Neda,68.0,False,False,home_team,3,0
"2011-07-23","2011",Kuwait,Philippines,Kuwait,Fahad Al Ansari,85.0,False,False,home_team,3,0
"2011-07-23","2011",Lebanon,Bangladesh,Lebanon,Hassan Maatouk,16.0,False,False,home_team,4,0
"2011-07-23","2011",Lebanon,Bangladesh,Lebanon,Mahmoud El Ali,27.0,False,False,home_team,4,0
"2011-07-23","2011",Lebanon,Bangladesh,Lebanon,Ali Al Saadi,55.0,False,False,home_team,4,0
"2011-07-23","2011",Lebanon,Bangladesh,Lebanon,Tarek El Ali,64.0,False,False,home_team,4,0
"2011-07-23","2011",Oman,Myanmar,Oman,Amad Al-Hosni,21.0,False,False,home_team,2,0
"2011-07-23","2011",Oman,Myanmar,Oman,Ismail Al-Ajmi,79.0,False,False,home_team,2,0
"2011-07-23","2011",Peru,Venezuela,Peru,William Chiroque,41.0,False,False,home_team,4,1
"2011-07-23","2011",Peru,Venezuela,Peru,Paolo Guerrero,63.0,False,False,home_team,4,1
"2011-07-23","2011",Peru,Venezuela,Peru,Paolo Guerrero,89.0,False,False,home_team,4,1
"2011-07-23","2011",Peru,Venezuela,Peru,Paolo Guerrero,90.0,False,False,home_team,4,1
"2011-07-23","2011",Peru,Venezuela,Venezuela,Juan Arango,77.0,False,False,away_team,4,1
"2011-07-23","2011",Qatar,Vietnam,Qatar,Mohammed Kasola,6.0,False,False,home_team,3,0
"2011-07-23","2011",Qatar,Vietnam,Qatar,Meshal Mubarak,51.0,False,False,home_team,3,0
"2011-07-23","2011",Qatar,Vietnam,Qatar,Yusef Ahmed,67.0,False,False,home_team,3,0
"2011-07-23","2011",Saudi Arabia,Hong Kong,Saudi Arabia,Nasser Al-Shamrani,45.0,False,False,home_team,3,0
"2011-07-23","2011",Saudi Arabia,Hong Kong,Saudi Arabia,Osama Al-Muwallad,45.0,False,False,home_team,3,0
"2011-07-23","2011",Saudi Arabia,Hong Kong,Saudi Arabia,Nasser Al-Shamrani,47.0,False,False,home_team,3,0
"2011-07-23","2011",Singapore,Malaysia,Malaysia,Safee Sali,1.0,False,False,away_team,5,3
"2011-07-23","2011",Singapore,Malaysia,Malaysia,Abdul Hadi Yahya,70.0,False,False,away_team,5,3
"2011-07-23","2011",Singapore,Malaysia,Malaysia,Safee Sali,71.0,False,False,away_team,5,3
"2011-07-23","2011",Singapore,Malaysia,Singapore,Aleksandar Đurić,8.0,False,False,home_team,5,3
"2011-07-23","2011",Singapore,Malaysia,Singapore,Qiu Li,22.0,False,False,home_team,5,3
"2011-07-23","2011",Singapore,Malaysia,Singapore,Fahrudin Mustafić,44.0,False,False,home_team,5,3
"2011-07-23","2011",Singapore,Malaysia,Singapore,Shi Jiayi,45.0,False,False,home_team,5,3
"2011-07-23","2011",Singapore,Malaysia,Singapore,Aleksandar Đurić,81.0,False,False,home_team,5,3
"2011-07-23","2011",Thailand,Palestine,Thailand,Jakkaphan Kaewprom,18.0,False,False,home_team,1,0
"2011-07-23","2011",Turkmenistan,Indonesia,Indonesia,Muhammad Ilham,30.0,False,False,away_team,1,1
"2011-07-23","2011",Turkmenistan,Indonesia,Turkmenistan,Wýaçeslaw Krendelew,12.0,False,False,home_team,1,1
"2011-07-23","2011",United Arab Emirates,India,United Arab Emirates,Hamdan Al-Kamali,21.0,False,True,home_team,3,0
"2011-07-23","2011",United Arab Emirates,India,United Arab Emirates,Mohamed Al-Shehhi,29.0,False,True,home_team,3,0
"2011-07-23","2011",United Arab Emirates,India,United Arab Emirates,Ismail Al Hammadi,81.0,False,False,home_team,3,0
"2011-07-23","2011",Uzbekistan,Kyrgyzstan,Uzbekistan,Alexander Geynrikh,28.0,False,False,home_team,4,0
"2011-07-23","2011",Uzbekistan,Kyrgyzstan,Uzbekistan,Marat Bikmaev,48.0,False,False,home_team,4,0
"2011-07-23","2011",Uzbekistan,Kyrgyzstan,Uzbekistan,Server Djeparov,55.0,False,False,home_team,4,0
"2011-07-23","2011",Uzbekistan,Kyrgyzstan,Uzbekistan,Ulugbek Bakayev,90.0,False,False,home_team,4,0
"2011-07-24","2011",Uruguay,Paraguay,Uruguay,Luis Suárez,11.0,False,False,home_team,3,0
"2011-07-24","2011",Uruguay,Paraguay,Uruguay,Diego Forlán,41.0,False,False,home_team,3,0
"2011-07-24","2011",Uruguay,Paraguay,Uruguay,Diego Forlán,89.0,False,False,home_team,3,0
"2011-07-28","2011",Bangladesh,Lebanon,Bangladesh,Mithun Chowdhury,52.0,False,False,home_team,2,0
"2011-07-28","2011",Bangladesh,Lebanon,Bangladesh,Jahid Hasan Ameli,87.0,False,False,home_team,2,0
"2011-07-28","2011",Hong Kong,Saudi Arabia,Saudi Arabia,Hassan Fallatah,34.0,False,False,away_team,0,5
"2011-07-28","2011",Hong Kong,Saudi Arabia,Saudi Arabia,Mohammed Noor,71.0,False,True,away_team,0,5
"2011-07-28","2011",Hong Kong,Saudi Arabia,Saudi Arabia,Nasser Al-Shamrani,73.0,False,False,away_team,0,5
"2011-07-28","2011",Hong Kong,Saudi Arabia,Saudi Arabia,Mohammad Al-Sahlawi,79.0,False,False,away_team,0,5
"2011-07-28","2011",Hong Kong,Saudi Arabia,Saudi Arabia,Osama Hawsawi,90.0,False,False,away_team,0,5
"2011-07-28","2011",India,United Arab Emirates,India,Jeje Lalpekhlua,74.0,False,False,home_team,2,2
"2011-07-28","2011",India,United Arab Emirates,India,Gouramangi Singh,90.0,False,False,home_team,2,2
"2011-07-28","2011",India,United Arab Emirates,United Arab Emirates,Mohamed Al-Shehhi,40.0,False,False,away_team,2,2
"2011-07-28","2011",India,United Arab Emirates,United Arab Emirates,Ali Al-Wehaibi,72.0,False,False,away_team,2,2
"2011-07-28","2011",Indonesia,Turkmenistan,Indonesia,Cristian Gonzáles,9.0,False,False,home_team,4,3
"2011-07-28","2011",Indonesia,Turkmenistan,Indonesia,Cristian Gonzáles,19.0,False,False,home_team,4,3
"2011-07-28","2011",Indonesia,Turkmenistan,Indonesia,Mohammad Nasuha,43.0,False,False,home_team,4,3
"2011-07-28","2011",Indonesia,Turkmenistan,Indonesia,Muhammad Ridwan,76.0,False,False,home_team,4,3
"2011-07-28","2011",Indonesia,Turkmenistan,Turkmenistan,Arslanmyrat Amanow,72.0,False,False,away_team,4,3
"2011-07-28","2011",Indonesia,Turkmenistan,Turkmenistan,Berdi Şamyradow,84.0,False,False,away_team,4,3
"2011-07-28","2011",Indonesia,Turkmenistan,Turkmenistan,Gahrymanberdi Çoňkaýew,87.0,False,False,away_team,4,3
"2011-07-28","2011",Kyrgyzstan,Uzbekistan,Uzbekistan,Victor Karpenko,47.0,False,False,away_team,0,3
"2011-07-28","2011",Kyrgyzstan,Uzbekistan,Uzbekistan,Bahodir Nasimov,65.0,False,False,away_team,0,3
"2011-07-28","2011",Kyrgyzstan,Uzbekistan,Uzbekistan,Bahodir Nasimov,90.0,False,False,away_team,0,3
"2011-07-28","2011",Laos,China PR,China PR,Qu Bo,24.0,False,False,away_team,1,6
"2011-07-28","2011",Laos,China PR,China PR,Yu Hanchao,36.0,False,False,away_team,1,6
"2011-07-28","2011",Laos,China PR,China PR,Deng Zhuoxiang,67.0,False,False,away_team,1,6
"2011-07-28","2011",Laos,China PR,China PR,Deng Zhuoxiang,82.0,False,False,away_team,1,6
"2011-07-28","2011",Laos,China PR,China PR,Yu Hanchao,87.0,False,False,away_team,1,6
"2011-07-28","2011",Laos,China PR,China PR,Yang Xu,90.0,False,False,away_team,1,6
"2011-07-28","2011",Laos,China PR,Laos,Visay Phaphouvanin,47.0,False,False,home_team,1,6
"2011-07-28","2011",Malaysia,Singapore,Malaysia,Safee Sali,57.0,False,False,home_team,1,1
"2011-07-28","2011",Malaysia,Singapore,Singapore,Shi Jiayi,71.0,False,False,away_team,1,1
"2011-07-28","2011",Maldives,Iran,Iran,Mohammad Reza Khalatbari,45.0,False,False,away_team,0,1
"2011-07-28","2011",Myanmar,Oman,Oman,Amad Al-Hosni,22.0,False,False,away_team,0,2
"2011-07-28","2011",Myanmar,Oman,Oman,Ahmed Mubarak Al-Mahaijri,39.0,False,True,away_team,0,2
"2011-07-28","2011",Nepal,Jordan,Jordan,Saeed Murjan,53.0,False,False,away_team,1,1
"2011-07-28","2011",Nepal,Jordan,Nepal,Bharat Khawas,80.0,False,False,home_team,1,1
"2011-07-28","2011",Palestine,Thailand,Palestine,Murad Alyan,5.0,False,False,home_team,2,2
"2011-07-28","2011",Palestine,Thailand,Palestine,Murad Alyan,90.0,False,False,home_team,2,2
"2011-07-28","2011",Palestine,Thailand,Thailand,Datsakorn Thonglao,34.0,False,False,away_team,2,2
