"year","country","scorer","year_count_goals","count_goals","country_year_top_player","country_top_player","world_top_player"
"1989",Russia,Hennadiy Lytovchenko,2,6,2,12,44
"1989",Russia,Igor Dobrovolski,2,6,2,12,44
"1989",Russia,Oleksiy Mykhaylychenko,1,6,3,12,44
"1989",Saudi Arabia,Majed Abdullah,2,11,1,6,39
"1989",Saudi Arabia,Fahad Al-Bishi,2,7,1,10,43
"1989",Saudi Arabia,Mohaisen Al-Jam'an,2,3,1,14,47
"1989",Saudi Arabia,Yousuf Al-Thunayan,1,8,2,9,42
"1989",Saudi Arabia,Ahmed Jamil Madani,1,3,2,14,47
"1989",Saudi Arabia,Fahad Al-Musaibeah,1,1,2,16,49
"1989",Saudi Arabia,Mohammed Al-Suwaiti,1,1,2,16,49
"1989",Saudi Arabia,Saado Al-Suwaiti,1,1,2,16,49
"1989",Scotland,Mo Johnston,4,10,1,4,40
"1989",Scotland,Ally McCoist,2,13,2,2,37
"1989",Scotland,Richard Gough,2,3,2,11,47
"1989",Scotland,Gordon Durie,1,5,3,9,45
"1989",Singapore,Darimosuvito Tokijan,4,4,1,2,46
"1989",Singapore,Darimosuvito Devaraj,2,2,2,4,48
"1989",Singapore,Hussein Ahmad Satter,2,2,2,4,48
"1989",Singapore,Salim Moin,2,2,2,4,48
"1989",Singapore,Arj Changatamilman,1,1,3,5,49
"1989",Singapore,Tay Peng Kee,1,1,3,5,49
"1989",South Korea,Hwang Sun-hong,7,17,1,3,33
"1989",South Korea,Kim Yong-Se,4,4,2,12,46
"1989",South Korea,Hwangbo Kwan,3,5,3,11,45
"1989",South Korea,Noh Soo-Jin,3,3,3,13,47
"1989",South Korea,Lee Tae-ho,2,9,4,7,41
"1989",South Korea,Cho Min-Kook,2,3,4,13,47
"1989",South Korea,Choi Sang-Kuk,2,2,4,14,48
"1989",South Korea,Choi Soon-ho,1,12,5,5,38
"1989",South Korea,Chung Hae-won,1,6,5,10,44
"1989",South Korea,Kim Joo-sung,1,5,5,11,45
"1989",South Korea,Chung Yong-Hwan,1,1,5,15,49
"1989",South Korea,Lee Hak-Jong,1,1,5,15,49
"1989",South Korea,Lee Young-jin,1,1,5,15,49
"1989",South Korea,Park Kyung-Hoon,1,1,5,15,49
"1989",Spain,Míchel,5,17,1,7,33
"1989",Spain,Manolo,4,5,2,17,45
"1989",Spain,Emilio Butragueño,1,15,3,8,35
"1989",Spain,Julio Salinas,1,14,3,9,36
"1989",Spain,Txiki Begiristain,1,5,3,17,45
"1989",Spain,Fernando Gómez Colomer,1,1,3,21,49
"1989",Spain,Genar Andrinúa,1,1,3,21,49
"1989",Spain,Juan Francisco Rodríguez Herrera,1,1,3,21,49
"1989",Sweden,Johnny Ekström,1,9,1,8,41
"1989",Sweden,Klas Ingesson,1,4,1,13,46
"1989",Sweden,Mats Magnusson,1,3,1,14,47
"1989",Sweden,Peter Larsson,1,3,1,14,47
"1989",Sweden,Roger Ljung,1,2,1,15,48
"1989",Sweden,Leif Engqvist,1,1,1,16,49
"1989",Sweden,Niclas Nyhlén,1,1,1,16,49
"1989",Switzerland,Kubilay Türkyilmaz,3,26,1,1,24
"1989",Switzerland,Adrian Knup,1,15,2,5,35
"1989",Switzerland,Christophe Bonvin,1,1,2,15,49
"1989",Switzerland,Dario Zuffi,1,1,2,15,49
"1989",Syria,Nizar Mahrous,3,6,1,6,44
"1989",Syria,Walid Abu Al-Sel,1,5,2,7,45
"1989",Syria,Abdul Latif Helou,1,4,2,8,46
"1989",Syria,Walid Al-Nasser,1,2,2,10,48
"1989",Syria,Mohammad Jakalan,1,1,2,11,49
"1989",Thailand,Piyapong Pue-on,1,11,1,2,39
"1989",Thailand,Prasert Changmool,1,1,1,8,49
"1989",Tunisia,Jameleddine Limam,1,5,1,8,45
"1989",Tunisia,Mohamed Ali Mahjoubi,1,3,1,10,47
"1989",Tunisia,Nabil Maâloul,1,2,1,11,48
"1989",Tunisia,Tarak Dhiab,1,2,1,11,48
"1989",Tunisia,Lasaad Abdelli,1,1,1,12,49
"1989",Turkey,Rıdvan Dilmen,3,3,1,12,47
"1989",Turkey,Feyyaz Uçar,2,7,2,8,43
"1989",Turkey,Tanju Çolak,1,4,3,11,46
"1989",United Arab Emirates,Adnan Al Talyani,4,18,1,3,32
"1989",United Arab Emirates,Abdul Razaq Ibrahim,3,3,2,10,47
"1989",United Arab Emirates,Zuhair Bakheet,2,7,3,6,43
"1989",United Arab Emirates,Khalid Ismaïl,2,4,3,9,46
"1989",United Arab Emirates,Abdulaziz Mohamed,2,3,3,10,47
"1989",United Arab Emirates,Khaleel Mubarak,2,2,3,11,48
"1989",United Arab Emirates,Abdulrahman Mohamed,1,1,4,12,49
"1989",Uruguay,Rubén Sosa,9,11,1,7,39
"1989",Uruguay,Enzo Francescoli,3,10,2,8,40
"1989",Uruguay,Antonio Alzamendi,3,5,2,13,45
"1989",Uruguay,Santiago Ostolaza,2,3,3,15,47
"1989",Uruguay,Rubén Paz,1,3,4,15,47
"1989",Venezuela,Carlos Maldonado,4,4,1,8,46
"1989",Venezuela,Ildemaro Fernández,1,1,2,11,49
"1989",Wales,Mark Bowen,1,2,1,13,48
"1989",Wales,Malcolm Allen,1,1,1,14,49
"1989",Yugoslavia,Zlatko Vujović,2,18,1,2,32
"1989",Yugoslavia,Darko Pančev,1,13,2,6,37
"1989",Yugoslavia,Dragan Stojković,1,11,2,7,39
"1989",Yugoslavia,Srečko Katanec,1,5,2,13,45
"1989",Yugoslavia,Faruk Hadžibegić,1,4,2,14,46
"1989",Yugoslavia,Gary Gillespie,1,1,2,17,49
"1989",Yugoslavia,Vujadin Stanojković,1,1,2,17,49
"1989",Zambia,Kalusha Bwalya,2,19,1,1,31
"1989",Zambia,Derby Makinka,2,2,1,8,48
"1989",Zambia,Charly Musonda,1,2,2,8,48
"1989",Zambia,Lucky Msiska,1,2,2,8,48
"1989",Zambia,Witson Nyirenda,1,1,2,9,49
"1989",Zimbabwe,Stanley Ndunduma,1,1,1,7,49
"1990",Algeria,Djamel Menad,4,12,1,3,38
"1990",Algeria,Djamel Amani,3,3,2,9,47
"1990",Algeria,Rabah Madjer,2,14,3,2,36
"1990",Algeria,Chérif Oudjani,2,2,3,10,48
"1990",Algeria,Moussa Saïb,1,2,4,10,48
"1990",Algeria,Tahar Chérif El-Ouazzani,1,1,4,11,49
"1990",Argentina,Claudio Caniggia,2,12,1,10,38
"1990",Argentina,Jorge Burruchaga,1,7,2,15,43
"1990",Argentina,Pedro Monzón,1,1,2,21,49
"1990",Argentina,Pedro Troglio,1,1,2,21,49
"1990",Austria,Andreas Ogris,2,5,1,14,45
"1990",Austria,Gerhard Rodax,1,1,2,18,49
"1990",Belgium,Jan Ceulemans,1,15,1,4,35
"1990",Belgium,Enzo Scifo,1,14,1,5,36
"1990",Belgium,Marc Degryse,1,14,1,5,36
"1990",Belgium,Bruno Versavel,1,3,1,16,47
"1990",Belgium,Patrick Vervoort,1,3,1,16,47
"1990",Belgium,Lei Clijsters,1,1,1,18,49
"1990",Belgium,Michel De Wolf,1,1,1,18,49
"1990",Brazil,Careca,2,14,1,12,36
"1990",Brazil,Müller,2,5,1,21,45
"1990",Bulgaria,Nikolay Todorov,3,3,1,13,47
"1990",Bulgaria,Nasko Sirakov,1,14,2,5,36
"1990",Cameroon,Roger Milla,4,20,1,3,30
"1990",Cameroon,Emmanuel Maboang,2,4,2,10,46
"1990",Cameroon,François Omam-Biyik,1,11,3,5,39
"1990",Cameroon,Emmanuel Kundé,1,6,3,8,44
"1990",Cameroon,Eugène Ekéké,1,1,3,13,49
"1990",Colombia,Bernardo Redín,2,3,1,12,47
"1990",Colombia,Freddy Rincón,1,11,2,5,39
"1990",Colombia,Carlos Valderrama,1,6,2,9,44
"1990",Costa Rica,Hernán Medford,1,12,1,9,38
"1990",Costa Rica,Juan Cayasso,1,4,1,13,46
"1990",Costa Rica,Rónald González Brenes,1,3,1,14,47
"1990",Costa Rica,Róger Flores,1,1,1,16,49
"1990",Cyprus,Panayiotis Xiourouppas,1,2,1,8,48
"1990",Cyprus,Angelos Tsolakis,1,1,1,9,49
"1990",Czechoslovakia,Tomáš Skuhravý,6,13,1,3,37
"1990",Czechoslovakia,Václav Daněk,3,5,2,10,45
"1990",Czechoslovakia,Michal Bílek,2,7,3,8,43
"1990",Czechoslovakia,Ľubomír Moravčík,1,6,4,9,44
"1990",Czechoslovakia,Ivan Hašek,1,5,4,10,45
"1990",Czechoslovakia,Luboš Kubík,1,4,4,11,46
"1990",Czechoslovakia,Milan Luhový,1,3,4,12,47
"1990",Denmark,Michael Laudrup,2,19,1,3,31
"1990",Denmark,Flemming Povlsen,1,12,2,10,38
"1990",Denmark,Lars Elstrup,1,3,2,19,47
"1990",Denmark,Jan Bartram,1,2,2,20,48
"1990",Egypt,Magdi Abdelghani,1,2,1,13,48
"1990",Egypt,Adel Abdelrahman,1,1,1,14,49
"1990",England,Gary Lineker,5,22,1,4,28
"1990",England,David Platt,4,12,2,10,38
"1990",England,Peter Beardsley,1,6,3,15,44
"1990",England,Mark Wright,1,1,3,20,49
"1990",Faroe Islands,Allan Mørkøre,1,1,1,8,49
"1990",Faroe Islands,Torkil Nielsen,1,1,1,8,49
"1990",Finland,Erik Holmgren,1,2,1,12,48
"1990",France,Jean-Pierre Papin,3,20,1,6,30
"1990",France,Eric Cantona,1,10,2,13,40
"1990",France,Basile Boli,1,1,2,22,49
"1990",Germany,Jürgen Klinsmann,4,30,1,5,20
"1990",Germany,Rudi Völler,4,26,1,8,24
"1990",Germany,Lothar Matthäus,4,15,1,13,35
"1990",Germany,Andreas Brehme,3,6,2,22,44
"1990",Germany,Uwe Bein,2,2,3,26,48
"1990",Germany,Pierre Littbarski,1,10,4,18,40
"1990",Greece,Dimitris Saravakos,1,8,1,8,42
"1990",Greece,Stefanos Borbokis,1,3,1,13,47
"1990",Greece,Nikos Tsiantakis,1,1,1,15,49
"1990",Greece,Vassilis Karapialis,1,1,1,15,49
"1990",Hungary,József Kiprich,2,11,1,6,39
"1990",Hungary,Emil Lőrincz,2,2,1,14,48
"1990",Hungary,László Disztl,1,1,2,15,49
"1990",Iceland,Atli Eðvaldsson,2,7,1,6,43
"1990",Iceland,Arnór Guðjohnsen,1,6,2,7,44
"1990",Iceland,Sigurður Jónsson,1,3,2,10,47
"1990",Italy,Salvatore Schillaci,6,7,1,12,43
"1990",Italy,Roberto Baggio,3,17,2,4,33
"1990",Italy,Aldo Serena,3,3,2,16,47
"1990",Italy,Attilio Lombardo,1,2,3,17,48
"1990",Italy,Giuseppe Giannini,1,2,3,17,48
"1990",Italy,Pietro Vierchowod,1,2,3,17,48
"1990",Ivory Coast,Abdoulaye Traoré,2,17,1,2,33
"1990",Ivory Coast,Serge Maguy,1,1,2,15,49
"1990",Luxembourg,Robby Langers,1,6,1,3,44
"1990",Luxembourg,Jean-Paul Girres,1,1,1,8,49
"1990",Malta,Hubert Suda,1,2,1,6,48
"1990",Netherlands,Marco van Basten,6,18,1,8,32
"1990",Netherlands,Dennis Bergkamp,3,27,2,3,23
"1990",Netherlands,Ruud Gullit,1,15,3,9,35
"1990",Netherlands,Ronald Koeman,1,8,3,14,42
"1990",Netherlands,Wim Kieft,1,7,3,15,43
"1990",Netherlands,Aron Winter,1,4,3,18,46
"1990",Nigeria,Rashidi Yekini,3,21,1,1,29
"1990",Nigeria,Emmanuel Okocha,1,1,2,12,49
"1990",Nigeria,Uche Okechukwu,1,1,2,12,49
"1990",Northern Ireland,Colin Clarke,1,10,1,4,40
"1990",Norway,Gøran Sørloth,1,8,1,6,42
"1990",Norway,Lars Bohinen,1,5,1,9,45
"1990",Norway,Sverre Brandhaug,1,1,1,13,49
"1990",Poland,Dariusz Dziekanowski,1,9,1,9,41
"1990",Portugal,Rui Águas,1,9,1,9,41
"1990",Republic of Ireland,John Aldridge,3,17,1,2,33
"1990",Republic of Ireland,Niall Quinn,2,14,2,4,36
"1990",Republic of Ireland,Tony Cascarino,1,13,3,5,37
"1990",Republic of Ireland,Kevin Sheedy,1,4,3,13,46
"1990",Republic of Ireland,David O'Leary,1,1,3,16,49
"1990",Romania,Gavril Balint,2,8,1,9,42
"1990",Romania,Marius Lăcătuș,2,7,1,10,43
"1990",Romania,Florin Răducioiu,1,21,2,3,29
"1990",Romania,Dan Petrescu,1,8,2,9,42
"1990",Romania,Rodion Cămătaru,1,8,2,9,42
"1990",Romania,Dorin Mateuț,1,6,2,11,44
"1990",Romania,Ioan Lupescu,1,4,2,13,46
"1990",Romania,Ioan Sabău,1,3,2,14,47
"1990",Romania,Pavel Badea,1,1,2,16,49
"1990",Russia,Oleh Protasov,1,13,1,6,37
"1990",Russia,Igor Dobrovolski,1,6,1,12,44
"1990",Russia,Andrei Kanchelskis,1,5,1,13,45
"1990",Russia,Oleksandr Zavarov,1,5,1,13,45
"1990",Russia,Andrei Zygmantovich,1,1,1,17,49
"1990",Russia,Oleh Kuznetsov,1,1,1,17,49
"1990",Scotland,Ally McCoist,2,13,1,2,37
"1990",Scotland,John Robertson,2,8,1,6,42
"1990",Scotland,Mo Johnston,1,10,2,4,40
"1990",Scotland,Gary McAllister,1,3,2,11,47
"1990",Scotland,Stuart McCall,1,1,2,13,49
"1990",Senegal,Mamadou Diallo,1,5,1,6,45
"1990",Senegal,Abdelhakim Serrar,1,1,1,10,49
"1990",Senegal,Moussa N'Dao,1,1,1,10,49
"1990",South Korea,Hwangbo Kwan,1,5,1,11,45
"1990",Spain,Emilio Butragueño,5,15,1,8,35
"1990",Spain,Míchel,4,17,2,7,33
"1990",Spain,Carlos Muñoz Cobo,4,4,2,18,46
"1990",Spain,Fernando Hierro,1,26,3,4,24
"1990",Spain,Julio Salinas,1,14,3,9,36
"1990",Spain,José Mari Bakero,1,7,3,15,43
"1990",Spain,Guillermo Amor,1,4,3,18,46
"1990",Spain,Alberto Górriz,1,1,3,21,49
"1990",Spain,Roberto Fernández Bonillo,1,1,3,21,49
"1990",Sweden,Tomas Brolin,1,12,1,6,38
"1990",Sweden,Johnny Ekström,1,9,1,8,41
"1990",Sweden,Glenn Strömberg,1,6,1,11,44
"1990",Switzerland,Adrian Knup,2,15,1,5,35
"1990",Switzerland,Stéphane Chapuisat,1,17,2,4,33
"1990",Switzerland,Alain Sutter,1,4,2,12,46
"1990",Switzerland,Marc Hottiger,1,4,2,12,46
"1990",Switzerland,Thomas Bickel,1,4,2,12,46
"1990",Switzerland,Frédéric Chassot,1,1,2,15,49
"1990",United Arab Emirates,Khalid Ismaïl,1,4,1,9,46
"1990",United Arab Emirates,Ali Thani Jumaa,1,2,1,11,48
"1990",United States,Bruce Murray,1,5,1,13,45
"1990",United States,Paul Caligiuri,1,1,1,17,49
"1990",Uruguay,Daniel Fonseca,1,5,1,13,45
"1990",Uruguay,Pablo Bengoechea,1,4,1,14,46
"1990",Wales,Ian Rush,2,18,1,2,32
"1990",Wales,Dean Saunders,1,15,2,4,35
"1990",Wales,Mark Hughes,1,11,2,6,39
"1990",Yugoslavia,Darko Pančev,6,13,1,6,37
"1990",Yugoslavia,Dragan Stojković,2,11,2,7,39
"1990",Yugoslavia,Robert Prosinečki,2,10,2,8,40
"1990",Yugoslavia,Davor Jozić,2,2,2,16,48
"1990",Yugoslavia,Safet Sušić,1,9,3,9,41
"1990",Yugoslavia,Srečko Katanec,1,5,3,13,45
"1990",Yugoslavia,Mehmed Baždarević,1,3,3,15,47
"1990",Yugoslavia,Robert Jarni,1,2,3,16,48
"1990",Zambia,Webster Chikabala,2,2,1,8,48
"1990",Zambia,Linos Makwaza,1,1,2,9,49
"1991",Albania,Hysen Zmijani,2,3,1,7,47
"1991",Albania,Eduard Abazi,1,1,2,9,49
"1991",Argentina,Gabriel Batistuta,6,37,1,2,14
"1991",Argentina,Claudio Caniggia,2,12,2,10,38
"1991",Argentina,Diego Simeone,2,8,2,14,42
"1991",Argentina,Darío Franco,2,2,2,20,48
"1991",Argentina,Néstor Craviotto,1,2,3,20,48
"1991",Argentina,Claudio García,1,1,3,21,49
"1991",Argentina,Diego Latorre,1,1,3,21,49
"1991",Argentina,Leonardo Astrada,1,1,3,21,49
"1991",Austria,Heimo Pfeifenberger,1,6,1,13,44
"1991",Austria,Arnold Wetl,1,3,1,16,47
"1991",Austria,Ernst Ogris,1,1,1,18,49
"1991",Austria,Leo Lainer,1,1,1,18,49
"1991",Austria,Michael Streiter,1,1,1,18,49
"1991",Belgium,Enzo Scifo,2,14,1,5,36
"1991",Belgium,Marc Degryse,2,14,1,5,36
"1991",Belgium,Erwin Vandenbergh,1,15,2,4,35
"1991",Belgium,Jan Ceulemans,1,15,2,4,35
"1991",Bolivia,Erwin Sánchez,1,13,1,3,37
"1991",Bolivia,Berthy Suárez,1,3,1,12,47
"1991",Brazil,Branco,3,5,1,21,45
"1991",Brazil,João Paulo,2,2,2,24,48
"1991",Brazil,Luís Henrique,2,2,2,24,48
"1991",Brazil,Mazinho Oliveira,2,2,2,24,48
"1991",Brazil,Renato Gaúcho,1,2,3,24,48
"1991",Brazil,Márcio Santos,1,1,3,25,49
"1991",Brazil,Neto,1,1,3,25,49
"1991",Bulgaria,Nasko Sirakov,3,14,1,5,36
"1991",Bulgaria,Emil Kostadinov,2,20,2,2,30
"1991",Bulgaria,Lyuboslav Penev,2,9,2,8,41
"1991",Bulgaria,Hristo Stoichkov,1,28,3,1,22
"1991",Bulgaria,Trifon Ivanov,1,5,3,11,45
"1991",Bulgaria,Zlatko Yankov,1,2,3,14,48
"1991",Bulgaria,Nikolay Iliev,1,1,3,15,49
"1991",Canada,Dale Mitchell,3,6,1,8,44
"1991",Canada,Colin Miller,1,3,2,11,47
"1991",Canada,Jamie Lowery,1,1,2,13,49
"1991",Canada,John Limniatis,1,1,2,13,49
"1991",Chile,Iván Zamorano,5,25,1,3,25
"1991",Chile,Hugo Eduardo Rubio,3,6,2,11,44
"1991",Chile,Fabián Estay,1,3,3,14,47
"1991",Chile,Jaime Vera,1,3,3,14,47
"1991",Chile,Jorge Contreras,1,2,3,15,48
"1991",Colombia,Antony de Ávila,3,7,1,8,43
"1991",Colombia,Arnoldo Iguarán,2,14,2,3,36
"1991",Costa Rica,Hernán Medford,1,12,1,9,38
"1991",Costa Rica,Juan Carlos Arguedas,1,3,1,14,47
"1991",Costa Rica,Claudio Jara,1,1,1,16,49
"1991",Costa Rica,Leonidas Flores,1,1,1,16,49
"1991",Costa Rica,Róger Gómez,1,1,1,16,49
"1991",Czechoslovakia,Pavel Kuka,2,13,1,3,37
"1991",Czechoslovakia,Václav Němeček,2,5,1,10,45
"1991",Czechoslovakia,Ivan Hašek,1,5,2,10,45
"1991",Czechoslovakia,Luboš Kubík,1,4,2,11,46
"1991",Czechoslovakia,Ľudovít Lancz,1,1,2,14,49
"1991",Denmark,Bent Christensen Arensøe,6,6,1,16,44
"1991",Denmark,Flemming Povlsen,3,12,2,10,38
"1991",Denmark,Kim Vilfort,1,11,3,11,39
"1991",Denmark,Frank Pingel,1,5,3,17,45
"1991",Denmark,Kim Christofte,1,1,3,21,49
"1991",Denmark,Peter Artner,1,1,3,21,49
"1991",Ecuador,Álex Aguinaga,2,15,1,4,35
"1991",Ecuador,Ney Avilés,2,6,1,8,44
"1991",Ecuador,Carlos Muñoz,1,3,2,11,47
"1991",Ecuador,Erwin Ramírez,1,1,2,13,49
"1991",England,Gary Lineker,1,22,1,4,28
"1991",England,Alan Smith,1,1,1,20,49
"1991",England,Dennis Wise,1,1,1,20,49
"1991",England,Lee Dixon,1,1,1,20,49
"1991",Faroe Islands,Kári Reynheim,1,1,1,8,49
"1991",Finland,Jari Litmanen,1,18,1,2,32
"1991",Finland,Erik Holmgren,1,2,1,12,48
"1991",Finland,Kari Ukkonen,1,2,1,12,48
"1991",Finland,Petri Järvinen,1,2,1,12,48
"1991",France,Jean-Pierre Papin,6,20,1,6,30
"1991",France,Franck Sauzée,3,6,2,17,44
"1991",France,Eric Cantona,2,10,3,13,40
"1991",France,Hysen Zmijani,2,3,3,20,47
"1991",France,Laurent Blanc,1,9,4,14,41
"1991",France,Luis Fernández,1,4,4,19,46
"1991",France,Amara Simba,1,1,4,22,49
"1991",Germany,Rudi Völler,2,26,1,8,24
"1991",Germany,Lothar Matthäus,2,15,1,13,35
"1991",Germany,Karl-Heinz Riedle,2,8,1,20,42
"1991",Germany,Andreas Möller,1,9,2,19,41
"1991",Germany,Thomas Häßler,1,8,2,20,42
"1991",Germany,Thomas Doll,1,3,2,25,47
"1991",Germany,Guido Buchwald,1,1,2,27,49
"1991",Greece,Panagiotis Tsalouchidis,2,7,1,9,43
"1991",Greece,Stefanos Borbokis,2,3,1,13,47
"1991",Greece,Dimitris Saravakos,1,8,2,8,42
"1991",Greece,Petros Marinakis,1,1,2,15,49
"1991",Greece,Stelios Manolas,1,1,2,15,49
"1991",Guatemala,Luis Espel,1,1,1,11,49
"1991",Honduras,Eduardo Bennett,3,12,1,5,38
"1991",Honduras,Luis Enrique Cálix,3,3,1,12,47
"1991",Honduras,Eugenio Dolmo Flores,2,3,2,12,47
"1991",Honduras,Marco Antonio Anariba,2,3,2,12,47
"1991",Honduras,Gilberto Yearwood,1,1,3,14,49
"1991",Honduras,Juan Carlos Espinoza,1,1,3,14,49
"1991",Hungary,József Kiprich,3,11,1,6,39
"1991",Hungary,György Bognár,1,4,2,12,46
"1991",Hungary,József Szalma,1,1,2,15,49
"1991",Iceland,Eyjólfur Sverrisson,2,9,1,5,41
"1991",Iceland,Þorvaldur Örlygsson,1,2,2,11,48
"1991",Italy,Gianluca Vialli,2,8,1,11,42
"1991",Italy,Roberto Donadoni,2,4,1,15,46
"1991",Italy,Roberto Baggio,1,17,2,4,33
"1991",Italy,Salvatore Schillaci,1,7,2,12,43
"1991",Italy,Ruggiero Rizzitelli,1,1,2,18,49
"1991",Jamaica,Roderick Reid,2,3,1,8,47
"1991",Jamaica,Hector Wright,1,6,2,5,44
"1991",Malta,Stefan Sultana,1,2,1,6,48
"1991",Mexico,Benjamín Galindo,4,13,1,8,37
"1991",Mexico,Carlos Hermosillo,3,18,2,6,32
"1991",Mexico,Luís Roberto Alves,1,21,3,4,29
"1991",Mexico,José Manuel de la Torre,1,3,3,17,47
"1991",Mexico,Gonzalo Farfán,1,1,3,19,49
"1991",Netherlands,Marco van Basten,2,18,1,8,32
"1991",Netherlands,Dennis Bergkamp,1,27,2,3,23
"1991",Netherlands,Ruud Gullit,1,15,2,9,35
"1991",Netherlands,Frank de Boer,1,8,2,14,42
"1991",Netherlands,Danny Blind,1,1,2,21,49
"1991",Netherlands,Richard Witschge,1,1,2,21,49
"1991",Northern Ireland,Colin Clarke,4,10,1,4,40
"1991",Northern Ireland,Iain Dowie,1,11,2,3,39
"1991",Northern Ireland,Gerry Taggart,1,4,2,9,46
"1991",Northern Ireland,Kevin Wilson,1,4,2,9,46
"1991",Northern Ireland,Alan McDonald,1,3,2,10,47
"1991",Northern Ireland,Colin Hill,1,1,2,12,49
"1991",Northern Ireland,Kingsley Black,1,1,2,12,49
"1991",Norway,Tore André Dahlum,2,2,1,12,48
"1991",Norway,Gøran Sørloth,1,8,2,6,42
"1991",Norway,Lars Bohinen,1,5,2,9,45
"1991",Norway,Mini Jakobsen,1,4,2,10,46
"1991",Norway,Pål Lydersen,1,1,2,13,49
"1991",Paraguay,Luis Monzón,3,4,1,11,46
"1991",Paraguay,José Cardozo,1,18,2,3,32
"1991",Paraguay,Gustavo Neffa,1,4,2,11,46
"1991",Paraguay,Carlos Guirland,1,1,2,14,49
"1991",Paraguay,Vidal Sanabria,1,1,2,14,49
"1991",Peru,José del Solar,3,12,1,5,38
"1991",Peru,Jorge Hirano,2,5,2,12,45
"1991",Peru,Eugenio La Rosa,2,3,2,14,47
"1991",Peru,Flavio Maestri,1,5,3,12,45
"1991",Peru,Alfonso Yáñez,1,1,3,16,49
"1991",Peru,Robert Cavallo,1,1,3,16,49
"1991",Poland,Ryszard Tarasiewicz,2,5,1,13,45
"1991",Poland,Roman Kosecki,1,4,2,14,46
"1991",Poland,Jan Furtok,1,2,2,16,48
"1991",Poland,Jan Urban,1,1,2,17,49
"1991",Poland,Piotr Czachowski,1,1,2,17,49
"1991",Poland,Roman Szewczyk,1,1,2,17,49
"1991",Portugal,Rui Águas,2,9,1,9,41
"1991",Portugal,Paulo Futre,2,5,1,12,45
"1991",Portugal,João Vieira Pinto,1,18,2,4,32
"1991",Portugal,Jorge Cadete,1,5,2,12,45
"1991",Portugal,Vítor Paneira,1,3,2,14,47
"1991",Portugal,Charles Scerri,1,1,2,16,49
"1991",Portugal,César Brito,1,1,2,16,49
"1991",Portugal,José Leal,1,1,2,16,49
"1991",Republic of Ireland,Tony Cascarino,2,13,1,5,37
"1991",Republic of Ireland,John Byrne,2,2,1,15,48
"1991",Republic of Ireland,Niall Quinn,1,14,2,4,36
"1991",Republic of Ireland,Paul McGrath,1,7,2,10,43
"1991",Republic of Ireland,Andy Townsend,1,4,2,13,46
"1991",Romania,Gheorghe Hagi,2,27,1,1,23
"1991",Romania,Florin Răducioiu,1,21,2,3,29
"1991",Romania,Dorin Mateuț,1,6,2,11,44
"1991",Romania,Adrian Popescu,1,1,2,16,49
"1991",Romania,Ivan Matteoni,1,1,2,16,49
"1991",Russia,Aleksandr Mostovoi,2,7,1,11,43
"1991",Russia,Oleksiy Mykhaylychenko,2,6,1,12,44
"1991",Russia,Andrei Kanchelskis,2,5,1,13,45
"1991",Russia,Oleh Protasov,1,13,2,6,37
"1991",Russia,Sergei Yuran,1,5,2,13,45
"1991",Russia,Igor Shalimov,1,4,2,14,46
"1991",Russia,Sergei Aleinikov,1,4,2,14,46
"1991",Russia,Igor Korneev,1,1,2,17,49
"1991",San Marino,Valdes Pasolini,1,1,1,4,49
"1991",Scotland,Gordon Durie,3,5,1,9,45
"1991",Scotland,Ally McCoist,2,13,2,2,37
"1991",Scotland,John Collins,1,10,3,4,40
"1991",Scotland,Paul McStay,1,7,3,7,43
"1991",Scotland,Gordon Strachan,1,3,3,11,47
"1991",Scotland,Richard Gough,1,3,3,11,47
"1991",Spain,Abelardo Fernández,2,2,1,20,48
"1991",Spain,Míchel,1,17,2,7,33
"1991",Spain,José Mari Bakero,1,7,2,15,43
"1991",Switzerland,Adrian Knup,4,15,1,5,35
"1991",Switzerland,Kubilay Türkyilmaz,2,26,2,1,24
"1991",Switzerland,Heinz Hermann,2,4,2,12,46
"1991",Switzerland,Stéphane Chapuisat,1,17,3,4,33
"1991",Switzerland,Christophe Ohrel,1,6,3,10,44
"1991",Switzerland,Alain Sutter,1,4,3,12,46
"1991",Switzerland,Marc Hottiger,1,4,3,12,46
"1991",Trinidad and Tobago,Leonson Lewis,2,3,1,10,47
"1991",Trinidad and Tobago,Alvin Thomas,1,1,2,12,49
"1991",Turkey,Rıza Çalımbay,1,1,1,14,49
"1991",United States,Bruce Murray,2,5,1,13,45
"1991",United States,Peter Vermes,2,2,1,16,48
"1991",United States,Eric Wynalda,1,19,2,5,31
"1991",United States,Marcelo Balboa,1,4,2,14,46
"1991",United States,Brian Quinn,1,1,2,17,49
"1991",United States,Hugo Pérez,1,1,2,17,49
"1991",United States,Héctor Marchena,1,1,2,17,49
"1991",United States,John Doyle,1,1,2,17,49
"1991",Uruguay,Peter Méndez,3,3,1,15,47
"1991",Uruguay,Ramón Víctor Castro,1,1,2,17,49
"1991",Venezuela,José del Solar,3,12,1,2,38
"1991",Wales,Paul Bodin,2,2,1,13,48
"1991",Wales,Ian Rush,1,18,2,2,32
"1991",Wales,Dean Saunders,1,15,2,4,35
"1991",Yugoslavia,Darko Pančev,6,13,1,6,37
"1991",Yugoslavia,Dejan Savićević,2,14,2,5,36
"1991",Yugoslavia,Davor Šuker,1,32,3,1,18
